Income,Customer_ID,Kids_Home,Teen_Home,Recency,Amount_Spent_Wines,Amount_Spent_Fruits,Amount_Spent_Meat,Amount_Spent_Fish,Amount_Spent_Sweet,Amount_Spent_Gold,Amount_Spent_RegularProducts,Total Amount Spent,Num_Purchases_Discount,Num_Purchases_Web,Num_Purchases_Catalog,Num_Purchases_Store,Num_WebSite_per_month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complaint,Response_to_Campaign,Age,Customer_Days,Relationship,Education,MntTotal,AcceptedCmpOverall,Total Accepted,Income (bins),Recency (bins),Frequency,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,CustomerSegment
22585,C360,0,0,23,3,9,15,13,2,39,3,84,1,1,1,2,9,1,0,0,0,0,0,1,50,2627,Single,Graduation,42,1,1,20000,21,5,5,3,1,531,Loyal Customers
80124,C447,0,0,47,483,84,398,205,84,241,1013,2508,1,3,7,8,1,1,0,0,0,0,0,0,57,2162,Married,Graduation,1254,1,1,80000,42,19,4,5,5,455,Loyal Customers
76005,C476,0,0,72,983,20,389,240,50,40,1642,3364,1,3,5,13,6,0,0,0,1,0,0,0,65,2651,Together,Graduation,1682,1,1,75000,70,22,3,5,5,355,Potential Loyalists
55614,C478,0,0,85,504,13,131,8,0,26,630,1312,1,9,4,6,7,0,1,0,0,0,0,0,76,2373,Divorced,Doctorate,656,1,1,55000,84,20,3,5,5,355,Potential Loyalists
89120,C497,0,0,78,1168,92,408,72,129,55,1814,3738,1,5,6,7,1,0,0,1,0,0,0,0,61,2263,Together,Master,1869,1,1,85000,77,19,3,5,5,355,Potential Loyalists
73454,C505,0,0,95,982,73,351,56,14,175,1301,2952,1,2,4,6,5,1,0,0,0,0,0,0,33,2279,Single,Master,1476,1,1,70000,91,13,2,5,5,255,At Risk
76982,C521,0,0,19,464,151,292,65,60,30,1002,2064,1,8,3,4,4,0,0,1,0,0,0,1,53,2293,Divorced,Graduation,1032,1,1,75000,14,16,5,5,5,555,Champions
79908,C541,0,0,30,557,129,761,29,185,111,1550,3322,1,5,6,7,2,0,0,1,0,0,0,0,38,2609,Married,Graduation,1661,1,1,75000,28,19,5,5,5,555,Champions
81168,C593,0,0,84,410,0,592,147,22,22,1149,2342,1,6,4,7,3,0,0,0,1,0,0,0,55,2212,Married,Graduation,1171,1,1,80000,84,18,3,5,5,355,Potential Loyalists
72635,C607,0,0,54,390,22,323,104,35,107,767,1748,1,6,8,6,3,0,0,0,1,0,0,0,65,2550,Married,Primary,874,1,1,70000,49,21,4,5,5,455,Loyal Customers
32218,C616,0,0,27,10,24,15,13,1,30,33,126,1,2,1,3,7,1,0,0,0,0,0,1,60,2293,Single,Primary,63,1,1,30000,21,7,5,4,2,542,Loyal Customers
78468,C680,0,0,29,434,22,388,104,22,34,936,1940,1,10,7,10,4,0,0,0,1,0,0,0,60,2240,Together,Graduation,970,1,1,75000,28,28,5,5,5,555,Champions
87305,C697,0,0,19,345,25,501,63,138,80,992,2144,1,5,3,8,2,0,0,1,0,0,0,1,60,2803,Divorced,Primary,1072,1,1,85000,14,17,5,5,5,555,Champions
80395,C707,0,0,62,445,25,706,80,76,48,1284,2664,1,6,5,12,2,0,0,0,1,0,0,0,65,2377,Married,Graduation,1332,1,1,80000,56,24,3,5,5,355,Potential Loyalists
89891,C710,0,0,17,412,22,132,59,28,183,470,1306,1,11,6,8,4,0,0,1,0,0,0,0,29,2599,Together,Graduation,653,1,1,85000,14,26,5,5,5,555,Champions
82224,C725,0,0,83,307,26,360,138,31,40,822,1724,1,6,9,5,3,0,0,0,1,0,0,0,56,2314,Married,Graduation,862,1,1,80000,77,21,3,5,5,355,Potential Loyalists
83844,C726,0,0,57,901,31,345,75,31,191,1192,2766,1,4,4,11,1,0,0,1,0,0,0,0,68,2572,Together,Graduation,1383,1,1,80000,56,20,4,5,5,455,Loyal Customers
63564,C730,0,0,0,769,80,252,15,34,65,1085,2300,1,10,10,7,6,1,0,0,0,0,0,1,66,2310,Married,Primary,1150,1,1,60000,0,28,5,5,5,555,Champions
16813,C773,0,0,49,4,8,11,12,2,13,24,74,1,2,0,3,7,1,0,0,0,0,0,0,70,2504,Single,Graduation,37,1,1,15000,49,6,4,3,1,431,Potential Loyalists
45183,C776,0,0,33,219,3,60,12,9,12,291,606,1,4,1,7,7,0,1,0,0,0,0,0,58,2684,Single,Master,303,1,1,45000,28,13,4,5,4,454,Loyal Customers
85710,C840,0,0,5,600,20,350,29,30,33,996,2058,1,6,9,10,2,0,0,1,0,0,0,0,31,2579,Married,Primary,1029,1,1,85000,0,26,5,5,5,555,Champions
95529,C895,0,0,29,770,29,890,250,27,24,1942,3932,1,7,3,7,3,0,0,1,0,0,0,1,26,2732,Single,Graduation,1966,1,1,95000,28,18,5,5,5,555,Champions
74637,C900,0,0,73,960,64,464,146,0,16,1618,3268,1,6,9,9,3,0,0,0,1,0,0,0,66,2566,Single,Doctorate,1634,1,1,70000,70,25,3,5,5,355,Potential Loyalists
77583,C907,0,0,93,372,23,384,250,12,108,933,2082,1,4,5,9,2,0,0,0,1,0,0,0,42,2298,Married,Graduation,1041,1,1,75000,91,19,2,5,5,255,At Risk
74116,C908,0,0,53,871,111,704,145,55,166,1720,3772,1,4,4,10,2,0,1,0,0,0,0,0,38,2340,Single,Primary,1886,1,1,70000,49,19,4,5,5,455,Loyal Customers
82025,C923,0,0,76,267,98,606,48,70,98,991,2178,1,3,2,6,1,0,0,1,0,0,0,1,37,2556,Divorced,Graduation,1089,1,1,80000,70,12,3,5,5,355,Potential Loyalists
82576,C957,0,0,66,1206,55,445,168,18,18,1874,3784,1,2,4,12,1,0,0,1,0,0,0,0,61,2856,Together,Master,1892,1,1,80000,63,19,3,5,5,355,Potential Loyalists
75437,C977,0,0,25,795,0,545,95,58,0,1493,2986,1,8,4,10,6,0,0,0,1,0,0,0,42,2391,Together,Graduation,1493,1,1,75000,21,23,5,5,5,555,Champions
83844,C988,0,0,57,901,31,345,75,31,191,1192,2766,1,4,4,11,1,0,0,1,0,0,0,0,68,2572,Together,Graduation,1383,1,1,80000,56,20,4,5,5,455,Loyal Customers
70924,C997,0,0,41,635,114,254,132,152,76,1211,2574,1,6,6,7,3,0,0,1,0,0,0,0,55,2242,Married,Primary,1287,1,1,70000,35,20,4,5,5,455,Loyal Customers
74538,C1011,0,0,21,380,98,733,110,112,28,1405,2866,1,8,8,5,3,0,0,1,0,0,0,1,49,2524,Together,Graduation,1433,1,1,70000,21,22,5,5,5,555,Champions
79593,C1015,0,0,70,350,60,568,110,133,145,1076,2442,1,5,6,7,2,0,0,1,0,0,0,0,47,2207,Married,Graduation,1221,1,1,75000,70,19,3,5,5,355,Potential Loyalists
76081,C1024,0,0,85,292,30,415,63,33,200,633,1666,1,4,5,4,2,0,0,0,1,0,0,0,58,2196,Together,Graduation,833,1,1,75000,84,14,3,5,5,355,Potential Loyalists
70924,C1031,0,0,41,635,114,254,132,152,76,1211,2574,1,6,6,7,3,0,0,1,0,0,0,0,55,2242,Married,Primary,1287,1,1,70000,35,20,4,5,5,455,Loyal Customers
88347,C1056,0,0,32,1050,178,555,77,138,118,1880,3996,1,4,7,9,1,0,0,0,1,0,0,0,59,2520,Together,Graduation,1998,1,1,85000,28,21,4,5,5,455,Loyal Customers
75345,C1065,0,0,16,918,57,842,99,38,133,1821,3908,1,5,8,6,3,0,0,0,1,0,0,1,50,2671,Single,Master,1954,1,1,75000,14,20,5,5,5,555,Champions
85844,C1071,0,0,62,938,19,843,25,95,38,1882,3840,1,6,6,7,2,0,0,1,0,0,0,0,47,2190,Married,Doctorate,1920,1,1,85000,56,20,3,5,5,355,Potential Loyalists
76045,C1086,0,0,78,760,53,400,17,93,0,1323,2646,1,4,5,11,2,0,0,0,1,0,0,0,60,2385,Single,Doctorate,1323,1,1,75000,77,21,3,5,5,355,Potential Loyalists
81698,C1092,0,0,1,709,45,115,30,160,45,1014,2118,1,8,2,5,5,0,0,0,1,0,0,1,37,2644,Single,Primary,1059,1,1,80000,0,16,5,5,5,555,Champions
36262,C1098,0,0,24,88,39,54,64,28,153,120,546,1,3,5,3,6,1,0,0,0,0,0,1,37,2441,Married,Master,273,1,1,35000,21,12,5,5,4,554,Loyal Customers
83145,C1134,0,0,14,777,35,731,39,137,114,1605,3438,1,5,9,11,2,0,0,1,0,0,0,1,46,2804,Together,Graduation,1719,1,1,80000,14,26,5,5,5,555,Champions
14421,C1151,0,0,81,0,0,2,3,3,8,0,16,1,1,0,2,5,1,0,0,0,0,0,0,24,2291,Married,Basic,8,1,1,10000,77,4,3,3,1,331,At Risk
90638,C1160,0,0,29,1156,120,915,94,144,96,2333,4858,1,3,4,10,1,0,0,1,0,0,0,0,29,2295,Single,Master,2429,1,1,90000,28,18,5,5,5,555,Champions
84618,C1187,0,0,96,684,100,801,21,66,0,1672,3344,1,6,9,10,2,0,0,1,0,0,0,0,55,2378,Married,Doctorate,1672,1,1,80000,91,26,2,5,5,255,At Risk
74918,C1194,0,0,78,972,59,913,25,19,59,1929,3976,1,5,9,6,3,0,0,1,0,0,0,0,51,2633,Together,Graduation,1988,1,1,70000,77,21,3,5,5,355,Potential Loyalists
77297,C1203,0,0,84,408,61,109,48,122,41,707,1496,1,5,7,9,4,0,0,0,1,0,0,0,63,2678,Divorced,Primary,748,1,1,75000,84,22,3,5,5,355,Potential Loyalists
61284,C1207,0,0,76,618,15,106,20,7,45,721,1532,1,11,2,8,6,0,1,0,0,0,0,0,65,2419,Single,Doctorate,766,1,1,60000,70,22,3,5,5,355,Potential Loyalists
90687,C1242,0,0,98,982,17,672,23,34,51,1677,3456,1,6,2,8,2,0,0,1,0,0,0,1,37,2562,Divorced,Doctorate,1728,1,1,90000,98,17,2,5,5,255,At Risk
78687,C1261,0,0,13,817,185,687,145,55,241,1648,3778,1,4,6,8,2,0,0,1,0,0,0,1,37,2848,Together,Graduation,1889,1,1,75000,7,19,5,5,5,555,Champions
78569,C1279,0,0,14,558,79,622,207,175,95,1546,3282,1,4,6,4,1,0,0,1,0,0,0,1,74,2289,Married,Graduation,1641,1,1,75000,14,15,5,5,5,555,Champions
71626,C1284,0,0,94,546,72,376,94,145,72,1161,2466,1,5,5,8,3,0,1,0,0,0,0,0,41,2764,Married,Graduation,1233,1,1,70000,91,19,2,5,5,255,At Risk
71604,C1309,0,0,3,345,53,528,98,75,97,1002,2198,1,8,3,5,4,1,0,0,0,0,0,1,75,2383,Together,Doctorate,1099,1,1,70000,0,17,5,5,5,555,Champions
69109,C1334,0,0,10,823,25,459,124,29,95,1365,2920,1,6,6,7,4,0,0,1,0,0,0,1,38,2756,Married,Graduation,1460,1,1,65000,7,20,5,5,5,555,Champions
80589,C1389,0,0,25,507,93,520,242,40,26,1376,2804,1,5,10,5,1,0,0,0,1,0,0,1,76,2317,Married,Graduation,1402,1,1,80000,21,21,5,5,5,555,Champions
83844,C1443,0,0,57,901,31,345,75,31,191,1192,2766,1,4,4,11,1,0,0,1,0,0,0,0,68,2572,Together,Graduation,1383,1,1,80000,56,20,4,5,5,455,Loyal Customers
63206,C1481,0,0,65,750,8,125,11,8,26,876,1804,1,4,3,6,2,0,0,1,0,0,0,0,46,2260,Married,Master,902,1,1,60000,63,14,3,5,5,355,Potential Loyalists
76081,C1529,0,0,85,292,30,415,63,33,200,633,1666,1,4,5,4,2,0,0,0,1,0,0,0,58,2196,Together,Graduation,833,1,1,75000,84,14,3,5,5,355,Potential Loyalists
90638,C1548,0,0,29,1156,120,915,94,144,96,2333,4858,1,3,4,10,1,0,0,1,0,0,0,1,29,2295,Single,Master,2429,1,1,90000,28,18,5,5,5,555,Champions
75794,C1565,0,0,33,754,160,625,63,32,48,1586,3268,1,7,5,12,3,0,0,0,1,0,0,0,33,2346,Married,Graduation,1634,1,1,75000,28,25,4,5,5,455,Loyal Customers
90226,C1577,0,0,26,1083,108,649,253,151,108,2136,4488,1,4,7,12,2,0,0,0,1,0,0,0,64,2800,Married,Master,2244,1,1,90000,21,24,5,5,5,555,Champions
70638,C1578,0,0,69,1016,12,215,16,12,63,1208,2542,1,4,5,10,3,0,1,0,0,0,0,0,65,2552,Divorced,Master,1271,1,1,70000,63,20,3,5,5,355,Potential Loyalists
64509,C1588,0,0,19,836,185,575,24,25,77,1568,3290,1,6,3,9,4,1,0,0,0,0,0,1,30,2475,Single,Graduation,1645,1,1,60000,14,19,5,5,5,555,Champions
58684,C1623,0,0,71,479,35,179,28,7,85,643,1456,1,5,3,12,2,0,1,0,0,0,0,0,39,2172,Single,Graduation,728,1,1,55000,70,21,3,5,5,355,Potential Loyalists
80141,C1647,0,0,20,1184,102,673,52,40,40,2011,4102,1,7,4,10,6,0,0,1,0,0,0,1,34,2693,Married,Master,2051,1,1,80000,14,22,5,5,5,555,Champions
72635,C1648,0,0,54,390,22,323,104,35,107,767,1748,1,6,8,6,3,0,0,0,1,0,0,0,65,2550,Married,Primary,874,1,1,70000,49,21,4,5,5,455,Loyal Customers
70440,C1655,0,0,49,690,117,499,76,102,88,1396,2968,1,5,10,7,3,0,0,0,1,0,0,0,42,2423,Together,Graduation,1484,1,1,70000,49,23,4,5,5,455,Loyal Customers
80398,C1688,0,0,92,342,51,936,207,35,26,1545,3142,1,5,8,12,3,0,0,1,0,0,0,0,54,2755,Married,Graduation,1571,1,1,80000,91,26,2,5,5,255,At Risk
82427,C1708,0,0,35,482,147,509,104,107,107,1242,2698,1,3,5,12,1,0,0,1,0,0,0,0,54,2268,Together,Graduation,1349,1,1,80000,35,21,4,5,5,455,Loyal Customers
77437,C1712,0,0,70,560,21,442,29,44,29,1067,2192,1,4,5,13,1,0,0,1,0,0,0,0,57,2374,Married,Graduation,1096,1,1,75000,70,23,3,5,5,355,Potential Loyalists
82122,C1767,0,0,89,734,22,350,151,25,100,1182,2564,1,3,9,13,1,0,0,1,0,0,0,0,58,2477,Together,Primary,1282,1,1,80000,84,26,3,5,5,355,Potential Loyalists
63159,C1784,0,0,74,965,34,586,89,86,37,1723,3520,1,3,5,8,3,1,0,0,0,0,0,0,46,2760,Single,Doctorate,1760,1,1,60000,70,17,3,5,5,355,Potential Loyalists
79734,C1787,0,0,72,572,8,232,23,62,17,880,1794,1,4,3,6,1,0,0,0,1,0,0,0,51,2160,Married,Master,897,1,1,75000,70,14,3,5,5,355,Potential Loyalists
63207,C1788,0,0,68,438,169,565,91,169,70,1362,2864,1,2,3,6,7,0,0,0,1,0,0,0,28,2684,Together,Graduation,1432,1,1,60000,63,12,3,5,5,355,Potential Loyalists
69109,C1839,0,0,10,823,25,459,124,29,95,1365,2920,1,6,6,7,4,0,0,1,0,0,0,1,38,2756,Married,Graduation,1460,1,1,65000,7,20,5,5,5,555,Champions
72905,C1852,0,0,52,407,114,445,181,165,203,1109,2624,1,3,7,9,1,0,0,0,1,0,0,0,62,2318,Married,Graduation,1312,1,1,70000,49,20,4,5,5,455,Loyal Customers
86979,C1862,0,0,67,584,100,835,65,83,35,1632,3334,1,5,5,5,2,1,0,0,0,0,0,1,49,2393,Divorced,Doctorate,1667,1,1,85000,63,16,3,5,5,355,Potential Loyalists
90933,C1872,0,0,90,1020,31,430,62,63,79,1527,3212,1,4,6,4,1,0,0,1,0,0,0,0,66,2249,Single,Doctorate,1606,1,1,90000,84,15,3,5,5,355,Potential Loyalists
77598,C1898,0,0,53,1193,33,281,129,66,33,1669,3404,1,7,5,13,3,0,0,1,0,0,0,0,77,2430,Single,Master,1702,1,1,75000,49,26,4,5,5,455,Loyal Customers
96843,C1933,0,0,60,448,71,951,40,17,17,1510,3054,1,6,11,10,2,0,0,1,0,0,0,1,30,2591,Single,Graduation,1527,1,1,95000,56,28,4,5,5,455,Loyal Customers
72643,C1943,0,0,60,526,80,553,123,94,53,1323,2752,1,3,10,7,2,0,0,0,1,0,0,1,71,2646,Widow,Graduation,1376,1,1,70000,56,21,4,5,5,455,Loyal Customers
72968,C1965,0,0,8,1092,37,592,145,37,55,1848,3806,1,5,5,8,3,0,0,0,1,0,0,1,57,2354,Divorced,Doctorate,1903,1,1,70000,7,19,5,5,5,555,Champions
79205,C1971,0,0,73,504,23,117,179,28,44,807,1702,1,6,5,4,4,0,0,0,1,0,0,1,45,2828,Married,Graduation,851,1,1,75000,70,16,3,5,5,355,Potential Loyalists
61416,C2014,0,0,25,848,154,323,201,61,78,1509,3174,1,10,3,10,6,1,0,0,0,0,0,0,38,2665,Together,Graduation,1587,1,1,60000,21,24,5,5,5,555,Champions
82332,C2078,0,0,89,830,59,968,51,79,19,1968,3974,1,5,3,12,2,0,0,1,0,0,0,1,59,2809,Single,Graduation,1987,1,1,80000,84,21,3,5,5,355,Potential Loyalists
44953,C2080,0,0,31,728,17,133,11,8,124,773,1794,1,7,3,13,6,1,0,0,0,0,0,0,39,2714,Together,Doctorate,897,1,1,40000,28,24,4,5,5,455,Loyal Customers
82333,C2096,0,0,60,1311,0,359,46,89,17,1788,3610,1,4,3,10,2,0,0,1,0,0,0,1,34,2615,Married,Doctorate,1805,1,1,80000,56,18,4,5,5,455,Loyal Customers
72309,C2100,0,0,64,960,0,883,50,38,0,1931,3862,1,5,6,8,3,0,0,0,1,0,0,1,44,2634,Single,Master,1931,1,1,70000,63,20,3,5,5,355,Potential Loyalists
78499,C2113,0,0,12,912,72,170,47,36,97,1140,2474,1,11,3,4,4,0,0,1,0,0,0,1,63,2377,Single,Graduation,1237,1,1,75000,7,19,5,5,5,555,Champions
74859,C2131,0,0,63,570,73,614,133,102,73,1419,2984,1,6,5,11,3,0,0,0,1,0,0,0,71,2550,Widow,Primary,1492,1,1,70000,63,23,3,5,5,355,Potential Loyalists
84117,C2155,0,0,60,611,76,749,59,45,26,1514,3080,1,7,10,6,2,0,0,1,0,0,0,0,64,2208,Married,Doctorate,1540,1,1,80000,56,24,4,5,5,455,Loyal Customers
56981,C2203,0,0,91,908,48,217,32,12,24,1193,2434,1,2,3,13,6,0,1,0,0,0,0,0,39,2314,Divorced,Graduation,1217,1,1,55000,91,19,2,5,5,255,At Risk
24882,C179,1,0,52,1,4,10,29,0,36,8,88,1,1,1,2,6,1,0,0,0,0,0,0,42,2817,Together,Basic,44,1,1,20000,49,5,4,3,1,431,Potential Loyalists
29604,C194,1,0,88,7,6,13,7,6,14,25,78,1,1,0,3,9,1,0,0,0,0,0,0,32,2362,Together,Graduation,39,1,1,25000,84,5,3,3,1,331,At Risk
35178,C318,1,0,10,23,1,13,2,2,18,23,82,1,1,1,2,7,1,0,0,0,0,0,1,49,2694,Married,Master,41,1,1,35000,7,5,5,3,1,531,Loyal Customers
27190,C328,1,0,13,1,6,7,0,1,3,12,30,1,1,0,2,8,1,0,0,0,0,0,1,47,2477,Together,Basic,15,1,1,25000,7,4,5,3,1,531,Loyal Customers
33181,C333,1,0,90,9,0,3,0,0,4,8,24,1,1,0,2,6,1,0,0,0,0,0,0,44,2336,Married,Master,12,1,1,30000,84,4,3,3,1,331,At Risk
29548,C356,1,0,52,7,1,6,3,1,11,7,36,1,1,1,2,4,1,0,0,0,0,0,0,50,2463,Single,Master,18,1,1,25000,49,5,4,3,1,431,Potential Loyalists
35178,C690,1,0,10,23,1,13,2,2,18,23,82,1,1,1,2,7,1,0,0,0,0,0,1,49,2694,Married,Master,41,1,1,35000,7,5,5,3,1,531,Loyal Customers
33697,C729,1,0,34,4,3,7,0,3,11,6,34,1,1,0,2,7,1,0,0,0,0,0,0,50,2446,Single,Graduation,17,1,1,30000,28,4,4,3,1,431,Potential Loyalists
31626,C744,1,0,12,39,1,9,2,1,34,18,104,1,2,1,2,7,1,0,0,0,0,0,1,42,2574,Single,Doctorate,52,1,1,30000,7,6,5,3,2,532,Loyal Customers
83033,C905,1,0,82,812,99,431,237,149,33,1695,3456,1,11,4,10,5,0,0,0,1,0,0,0,34,2201,Together,Graduation,1728,1,1,80000,77,26,3,5,5,355,Potential Loyalists
28647,C1007,1,0,54,19,8,29,0,12,26,42,136,1,2,2,2,7,1,0,0,0,0,0,1,42,2471,Single,Graduation,68,1,1,25000,49,7,4,4,2,442,Potential Loyalists
37126,C1019,1,0,9,45,3,9,4,4,7,58,130,1,1,2,2,6,1,0,0,0,0,0,1,49,2250,Married,Doctorate,65,1,1,35000,7,6,5,3,2,532,Loyal Customers
33569,C1097,1,0,10,16,2,18,3,0,24,15,78,1,1,1,2,8,1,0,0,0,0,0,1,37,2415,Married,Doctorate,39,1,1,30000,7,5,5,3,1,531,Loyal Customers
26576,C1130,1,0,40,10,0,8,0,0,9,9,36,1,1,0,2,9,1,0,0,0,0,0,1,34,2783,Single,Graduation,18,1,1,25000,35,4,4,3,1,431,Potential Loyalists
37368,C1257,1,0,4,3,2,11,2,2,10,10,40,1,1,0,2,6,1,0,0,0,0,0,0,45,2354,Married,Master,20,1,1,35000,0,4,5,3,1,531,Loyal Customers
13724,C1568,1,0,43,2,7,5,2,15,27,4,62,1,2,0,2,9,1,0,0,0,0,0,0,32,2826,Together,Basic,31,1,1,10000,42,5,4,3,1,431,Potential Loyalists
24882,C1871,1,0,52,1,4,10,29,0,36,8,88,1,1,1,2,6,1,0,0,0,0,0,0,42,2817,Together,Basic,44,1,1,20000,49,5,4,3,1,431,Potential Loyalists
31535,C1884,1,0,95,15,4,13,0,0,19,13,64,1,1,1,2,7,1,0,0,0,0,0,0,40,2435,Married,Master,32,1,1,30000,91,5,2,3,1,231,At Risk
39062,C1946,1,0,28,23,0,9,0,0,12,20,64,1,1,0,3,4,1,0,0,0,0,0,0,37,2255,Single,Graduation,32,1,1,35000,28,5,5,3,1,531,Loyal Customers
31385,C1954,1,0,56,3,2,12,0,1,9,9,36,1,1,0,2,8,1,0,0,0,0,0,1,36,2730,Single,Master,18,1,1,30000,56,4,4,3,1,431,Potential Loyalists
40059,C2009,1,0,82,110,29,92,28,10,145,124,538,1,6,2,3,8,1,0,0,0,0,0,0,36,2433,Married,Graduation,269,1,1,40000,77,12,3,5,4,354,Potential Loyalists
5648,C010,1,1,68,28,0,6,1,1,13,23,72,1,1,0,0,20,1,0,0,0,0,0,0,70,2267,Together,Doctorate,36,1,1,5000,63,2,3,2,1,321,At Risk
52074,C163,0,1,77,59,0,12,0,0,48,23,142,1,2,2,2,4,1,0,0,0,0,0,0,53,2245,Single,Graduation,71,1,1,50000,77,7,3,4,2,342,Potential Loyalists
81975,C219,0,1,2,983,76,184,180,138,27,1534,3122,1,6,3,4,7,0,0,1,0,0,0,0,58,2699,Divorced,Primary,1561,1,1,80000,0,14,5,5,5,555,Champions
64100,C295,0,1,93,509,0,27,0,0,10,526,1072,1,8,3,6,7,0,1,0,0,0,0,0,56,2451,Married,Master,536,1,1,60000,91,18,2,5,5,255,At Risk
50737,C340,0,1,61,78,0,11,0,0,10,79,178,1,2,0,4,6,0,1,0,0,0,0,0,65,2573,Married,Graduation,89,1,1,50000,56,7,3,4,2,342,Potential Loyalists
28764,C1032,1,1,16,8,0,3,0,0,1,10,22,1,1,0,2,8,1,0,0,0,0,0,0,54,2183,Together,Doctorate,11,1,1,25000,14,4,5,3,1,531,Loyal Customers
59594,C1143,0,1,74,457,4,29,0,0,9,481,980,1,8,1,7,7,0,1,0,0,0,0,0,55,2776,Married,Graduation,490,1,1,55000,70,17,3,5,4,354,Potential Loyalists
62000,C1168,0,1,25,899,0,101,0,0,20,980,2000,1,6,6,13,4,0,0,0,1,0,0,0,68,2467,Single,Doctorate,1000,1,1,60000,21,26,5,5,5,555,Champions
40451,C1189,0,2,54,35,0,4,0,0,10,29,78,1,1,1,2,5,1,0,0,0,0,0,0,63,2292,Together,Doctorate,39,1,1,40000,49,5,4,3,1,431,Potential Loyalists
76624,C1223,0,1,68,411,106,147,54,115,66,767,1666,1,5,10,7,1,1,0,0,0,0,0,0,58,2195,Single,Graduation,833,1,1,75000,63,23,3,5,5,355,Potential Loyalists
39356,C1239,1,1,21,15,0,2,0,0,6,11,34,1,1,0,2,6,1,0,0,0,0,0,0,44,2261,Married,Graduation,17,1,1,35000,21,4,5,3,1,531,Loyal Customers
50127,C1320,0,1,88,274,0,21,4,6,15,290,610,1,5,1,6,6,0,1,0,0,0,0,0,58,2190,Together,Graduation,305,1,1,50000,84,13,3,5,4,354,Potential Loyalists
51717,C1596,0,1,55,98,1,17,0,1,5,112,234,1,3,0,4,7,0,1,0,0,0,0,0,55,2472,Together,Doctorate,117,1,1,50000,49,8,4,4,3,443,Potential Loyalists
37244,C1707,1,1,90,18,2,10,0,0,25,5,60,1,1,1,2,7,1,0,0,0,0,0,0,65,2587,Divorced,Graduation,30,1,1,35000,84,5,3,3,1,331,At Risk
75702,C1776,0,1,87,1073,0,629,145,37,37,1847,3768,1,10,5,13,6,0,0,1,0,0,0,0,46,2782,Together,Graduation,1884,1,1,75000,84,29,3,5,5,355,Potential Loyalists
62772,C1858,0,1,74,581,49,157,43,8,108,730,1676,1,5,6,11,2,0,1,0,0,0,0,0,51,2565,Single,Master,838,1,1,60000,70,23,3,5,5,355,Potential Loyalists
79823,C2056,0,1,6,835,73,380,114,73,43,1432,2950,1,6,9,7,2,0,1,0,0,0,0,0,61,2249,Married,Graduation,1475,1,1,75000,0,23,5,5,5,555,Champions
69263,C2138,0,1,14,492,5,32,13,5,21,526,1094,1,9,1,7,6,0,1,0,0,0,0,0,55,2275,Single,Graduation,547,1,1,65000,14,18,5,5,5,555,Champions
76234,C2154,0,1,21,519,50,167,130,0,41,825,1732,1,8,3,11,3,0,1,0,0,0,0,0,48,2302,Married,Master,866,1,1,75000,21,23,5,5,5,555,Champions
46015,C901,1,1,25,38,0,2,0,0,6,34,80,1,1,0,3,7,1,0,0,0,1,0,0,65,2236,Together,Doctorate,40,2,2,45000,21,5,5,3,1,531,Loyal Customers
88097,C1314,1,0,24,163,0,480,0,126,75,694,1538,1,6,5,8,9,0,1,1,1,0,0,1,42,2839,Married,Master,769,3,3,85000,21,20,5,5,5,555,Champions
46015,C1438,1,1,25,38,0,2,0,0,6,34,80,1,1,0,3,7,1,0,0,0,1,0,0,65,2236,Together,Doctorate,40,2,2,45000,21,5,5,3,1,531,Loyal Customers
83257,C1825,0,0,56,536,27,590,38,107,67,1231,2596,1,5,10,12,6,1,0,1,0,0,1,1,25,2808,Single,Primary,1298,2,2,80000,56,28,4,5,5,455,Loyal Customers
82800,C015,0,0,23,1006,22,115,59,68,45,1225,2540,1,7,6,12,3,0,0,1,1,0,0,1,74,2741,Single,Doctorate,1270,2,2,80000,21,26,5,5,5,555,Champions
82582,C050,0,0,54,510,120,550,156,40,241,1135,2752,1,4,9,7,1,1,0,0,1,0,0,1,43,2181,Divorced,Graduation,1376,2,2,80000,49,21,4,5,5,455,Loyal Customers
75777,C056,0,0,12,712,26,538,69,13,80,1278,2716,1,3,6,11,1,0,1,1,0,0,0,1,38,2519,Single,Master,1358,2,2,75000,7,21,5,5,5,555,Champions
88194,C063,0,1,19,688,14,309,201,24,38,1198,2472,1,11,10,10,5,1,0,0,1,0,0,1,41,2261,Single,Primary,1236,2,2,85000,14,32,5,5,5,555,Champions
86037,C105,0,0,95,490,44,125,29,20,22,686,1416,1,6,7,11,3,0,1,1,0,0,0,1,29,2702,Single,Graduation,708,2,2,85000,91,25,2,5,5,255,At Risk
69372,C145,0,0,10,997,26,269,34,13,42,1297,2678,1,10,4,6,4,0,1,1,0,0,0,1,71,2654,Together,Graduation,1339,2,2,65000,7,21,5,5,5,555,Champions
83837,C165,0,0,79,847,66,119,86,89,111,1096,2414,1,9,10,5,4,0,1,0,1,0,0,1,72,2719,Married,Doctorate,1207,2,2,80000,77,25,3,5,5,355,Potential Loyalists
83790,C205,0,0,81,1076,16,417,42,48,16,1583,3198,1,8,10,6,3,0,1,1,0,0,0,0,72,2385,Married,Master,1599,2,2,80000,77,25,3,5,5,355,Potential Loyalists
